image,VLB_BPD
1457.png,1.2706995010375977
1458.png,1.8544965982437134
1459.png,1.03766667842865
146.png,0.9227523803710938
1460.png,1.3875211477279663
1461.png,0.7856189608573914
1462.png,1.3088504076004028
1463.png,1.3760148286819458
1464.png,0.9217547178268433
1465.png,1.2818366289138794
1466.png,0.9464219808578491
1467.png,1.3607031106948853
1468.png,1.1221954822540283
1469.png,0.9230137467384338
147.png,1.3313785791397095
1470.png,2.0398476123809814
1471.png,0.9026743769645691
1472.png,1.3335669040679932
1473.png,1.2059227228164673
1474.png,1.541969656944275
1475.png,1.2928071022033691
1476.png,1.5274806022644043
1477.png,1.7936073541641235
1478.png,1.1423507928848267
1479.png,1.307229995727539
148.png,0.8565864562988281
1480.png,1.297417402267456
1481.png,1.0701826810836792
1482.png,0.7870362401008606
1483.png,1.4447097778320312
1484.png,1.0844838619232178
1485.png,1.6597329378128052
1486.png,1.233607292175293
1487.png,1.510804533958435
1488.png,1.6139874458312988
1489.png,1.436570644378662
149.png,1.3907345533370972
1490.png,1.4618165493011475
1491.png,1.4384106397628784
1492.png,1.1968384981155396
1493.png,1.0368422269821167
1494.png,0.9090125560760498
1495.png,1.2437052726745605
1496.png,1.0721348524093628
1497.png,1.2285083532333374
1498.png,1.1718902587890625
1499.png,1.10737943649292
15.png,1.2022780179977417
150.png,1.4477815628051758
1500.png,1.866868495941162
1501.png,1.1122746467590332
1502.png,1.0141929388046265
1503.png,0.9565991163253784
1504.png,1.6325381994247437
1505.png,1.6738694906234741
1506.png,1.2166385650634766
1507.png,1.1671082973480225
1508.png,0.934979259967804
1509.png,0.9070996046066284
151.png,1.2902638912200928
1510.png,1.3463342189788818
1511.png,1.2801713943481445
1512.png,1.0387942790985107
1513.png,1.1975477933883667
1514.png,1.2227286100387573
1515.png,0.7792435884475708
1516.png,1.007320761680603
1517.png,0.8464437127113342
1518.png,1.11836838722229
1519.png,1.4766790866851807
152.png,0.7852753400802612
1520.png,0.8091580867767334
1521.png,1.532042384147644
1522.png,1.2274669408798218
1523.png,1.1485161781311035
1524.png,1.2009599208831787
